ticker,statement,fiscal_date,metric,value
BOSS.DE,cash_flow,2023-12-31,Change In Payable,-50964000.0
BOSS.DE,cash_flow,2023-12-31,Change In Inventory,-99592000.0
BOSS.DE,cash_flow,2023-12-31,Change In Receivables,-123472000.0
BOSS.DE,cash_flow,2023-12-31,Other Non Cash Items,49691000.0
BOSS.DE,cash_flow,2023-12-31,Deferred Tax,87099000.0
BOSS.DE,cash_flow,2023-12-31,Depreciation And Amortization,341697000.0
BOSS.DE,cash_flow,2023-12-31,Depreciation,341697000.0
BOSS.DE,cash_flow,2023-12-31,Gain Loss On Investment Securities,5223000.0
BOSS.DE,cash_flow,2023-12-31,Net Foreign Currency Exchange Gain Loss,13132000.0
BOSS.DE,cash_flow,2023-12-31,Net Income From Continuing Operations,269790000.0
BOSS.DE,cash_flow,2022-12-31,Free Cash Flow,167015000.0
BOSS.DE,cash_flow,2022-12-31,Capital Expenditure,-190244000.0
BOSS.DE,cash_flow,2022-12-31,End Cash Position,147403000.0
BOSS.DE,cash_flow,2022-12-31,Beginning Cash Position,284694000.0
BOSS.DE,cash_flow,2022-12-31,Effect Of Exchange Rate Changes,4448000.0
BOSS.DE,cash_flow,2022-12-31,Changes In Cash,-141739000.0
BOSS.DE,cash_flow,2022-12-31,Financing Cash Flow,-307300000.0
BOSS.DE,cash_flow,2022-12-31,Net Other Financing Charges,-10809000.0
BOSS.DE,cash_flow,2022-12-31,Interest Paid Cff,-23856000.0
BOSS.DE,cash_flow,2022-12-31,Cash Dividends Paid,-48311000.0
BOSS.DE,cash_flow,2022-12-31,Common Stock Dividend Paid,-48311000.0
BOSS.DE,cash_flow,2022-12-31,Investing Cash Flow,-191698000.0
BOSS.DE,cash_flow,2022-12-31,Interest Received Cfi,2790000.0
BOSS.DE,cash_flow,2022-12-31,Net Investment Purchase And Sale,-4430000.0
BOSS.DE,cash_flow,2022-12-31,Purchase Of Investment,-4430000.0
BOSS.DE,cash_flow,2022-12-31,Net Business Purchase And Sale,-4430000.0
BOSS.DE,cash_flow,2022-12-31,Sale Of Business,0.0
BOSS.DE,cash_flow,2022-12-31,Purchase Of Business,-4430000.0
BOSS.DE,cash_flow,2022-12-31,Net Intangibles Purchase And Sale,-38849000.0
BOSS.DE,cash_flow,2022-12-31,Purchase Of Intangibles,-38849000.0
BOSS.DE,cash_flow,2022-12-31,Net PPE Purchase And Sale,-151209000.0
BOSS.DE,cash_flow,2022-12-31,Sale Of PPE,186000.0
BOSS.DE,cash_flow,2022-12-31,Purchase Of PPE,-151395000.0
BOSS.DE,cash_flow,2022-12-31,Operating Cash Flow,357259000.0
BOSS.DE,cash_flow,2022-12-31,Taxes Refund Paid,-75357000.0
BOSS.DE,cash_flow,2022-12-31,Change In Working Capital,-236451000.0
BOSS.DE,cash_flow,2022-12-31,Change In Payable,182074000.0
BOSS.DE,cash_flow,2022-12-31,Change In Inventory,-361281000.0
BOSS.DE,cash_flow,2022-12-31,Change In Receivables,-83509000.0
BOSS.DE,cash_flow,2022-12-31,Other Non Cash Items,31986000.0
BOSS.DE,cash_flow,2022-12-31,Deferred Tax,63438000.0
BOSS.DE,cash_flow,2022-12-31,Depreciation And Amortization,345026000.0
BOSS.DE,cash_flow,2022-12-31,Depreciation,345026000.0
BOSS.DE,cash_flow,2022-12-31,Gain Loss On Investment Securities,-6170000.0
BOSS.DE,cash_flow,2022-12-31,Net Foreign Currency Exchange Gain Loss,12930000.0
BOSS.DE,cash_flow,2022-12-31,Net Income From Continuing Operations,221858000.0
